enc,usability,enc_gen,probe_gen,approx,agg_risk
barlow_rn50,5.61441248282791,3.4299999475479055,18.93249750137329,0.84508890286087,28.82199883460998
beit_vitb16_pt22k,41.064905002713196,4.606002569198608,10.526579618453987,0.99651329219341,57.194000482559204
beit_vitl16_pt22k,27.95544951222837,1.0859996080398489,13.956007361412048,0.5525431130081401,43.54999959468841
beitv2_vitb16_pt1k,6.207309290766711,1.872000098228451,13.406177610158927,0.99651329219341,22.4820002913475
beitv2_vitb16_pt1k_ep300,7.32433758676052,3.0259996652603185,9.359148889780041,0.99651329219341,20.70599943399429
beitv2_vitb16_pt1k_extractb,0.84493272006512,2.5399997830390895,17.31080794706941,0.53825927898287,21.23399972915649
beitv2_vitl16_pt1k,21.39986394904554,2.7799993753433228,15.033592283725739,0.5525431130081401,39.76599872112274
byol_rn50_augcrop,16.99973559007049,2.860000729560845,19.543175399303443,0.84508890286087,40.24800062179565
byol_rn50_augcropblur,12.90229922160507,3.1320005655288696,20.26061117649078,0.84508890286087,37.13999986648559
byol_rn50_augcropcolor,3.73776396736503,3.455999493598938,21.97914645075798,0.84508890286087,30.017998814582818
byol_rn50_augnocolor,11.907113250344999,3.6280006170272827,20.1477974653244,0.84508890286087,36.52800023555755
byol_rn50_augnogray,6.8754500709474105,2.0999997854232717,21.649461984634407,0.84508890286087,31.47000074386596
byol_rn50_bs1024,2.6688168756663897,3.0239999294281006,21.97209559381008,0.84508890286087,28.510001301765442
byol_rn50_bs2048,2.7186932973563698,3.0660003423690796,21.824217215180397,0.84508890286087,28.453999757766717
byol_rn50_bs256,2.77457972988487,3.257998824119575,22.234331816434857,0.84508890286087,29.11199927330017
byol_rn50_bs512,3.3408603630960005,3.1879991292953562,21.310050785541534,0.84508890286087,28.683999180793762
clip_rn101,1.5952643938362603,0.5720004439354014,20.32758668065071,0.71114851161837,23.20600003004074
clip_rn50,0.7104460150003499,2.3159980773925852,23.978466074913737,0.84508890286087,27.84999907016754
clip_rn50x16,,1.060000061988827,16.62204754538834,,18.299999833106988
clip_rn50x4,,1.3899996876716614,19.625987159088258,,21.5159997344017
clip_rn50x64,,1.734000444412228,14.49194834567607,,16.71800017356872
clip_vitb16,6.298008188605309,2.2759988903999293,10.51347926259041,0.99651329219341,20.08399963378906
clip_vitb32,7.528604567050931,2.108000218868252,13.133849203586578,1.13154649734497,23.90200048685073
clip_vitl14,0.76851812191307,2.022001147270199,12.12093802168966,0.5525431130081401,15.46400040388107
clip_vitl14_px336,0.8554700296372099,2.00199931859971,11.59998681396246,0.5525431130081401,15.00999927520752
clusterfit_rn50,16.36172300204635,3.3820003271102905,28.481188416481018,0.84508890286087,49.07000064849853
dc2_rn50_ep400_2x160_4x96,1.6146217472851299,3.0900001525878906,21.43628913909197,0.84508890286087,26.98599994182586
dc2_rn50_ep400_2x224,2.8742543421685696,3.148001432418816,23.678655922412883,0.84508890286087,30.546000599861138
dc2_rn50_ep800_2x224_6x96,0.2666318789124499,3.6339983344077993,21.302279550582178,0.84508890286087,26.0479986667633
deepcluster_rn50_bs512_ep200_mmselfsup,12.67407005652786,1.719999313354485,20.27484178543091,0.84508890286087,35.514000058174126
densecl_rn50_200ep_mmselfsup,15.28075551614166,2.9980003833770823,19.444154202938076,0.84508890286087,38.56799900531769
dino_rn50,0.22666836157442016,3.33600044250489,21.420243196189396,0.84508890286087,25.828000903129578
dino_vitb16,1.06801064684987,3.3780008554458583,17.77972951531411,0.53825927898287,22.76400029659271
dino_vitb16_extracts,0.0,4.529999196529381,18.23141109198332,1.54765145853161,23.57199937105178
dino_vitb16_last,6.687886640429499,3.508000075817108,11.90559938549995,0.99651329219341,23.09799939393997
dino_vitb8,,3.127999603748318,16.75337990745902,,20.88000029325485
dino_vitb8_last,4.89881485700607,3.8259997963905406,11.83243654668331,0.85874833166599,21.41599953174591
dino_vits16,5.998281575739389,4.159998893737789,13.47903236746788,0.96068661659955,24.59799945354461
dino_vits16_extractb,2.9326386749744398,4.102000594139099,10.441461950540537,7.6338991522789,25.110000371932976
dino_vits16_last,8.770441263914112,3.8120001554489207,4.292814433574669,7.56474360823631,24.43999946117401
dino_vits8_last,,3.8180008530616796,4.449269175529478,,21.79400026798248
dissl_resnet50_d4096_e100_m2,0.0,0.0,32.5033526867628,0.84508890286087,32.84600079059601
dissl_resnet50_d8192_e100_m2,0.0,1.302000880241387,31.62011220119894,0.84508890286087,33.577999472618096
dissl_resnet50_d8192_e400_m6,0.0,3.8159996271133494,24.06420386396348,0.84508890286087,28.34399938583374
dissl_resnet50_d8192_e800_m8,0.0,4.12399917840958,23.41651674360037,0.84508890286087,28.00399959087372
dissl_resnet50_dnone_e100_m2_augsmall,3.9127605967223698,2.247998118400581,27.564151957631108,0.84508890286087,34.56999957561493
dissl_resnet50_dnone_e100_m2_headtlinslin,4.45359563454986,3.0160009860992503,25.52131563425064,0.84508890286087,33.83600115776062
dissl_resnet50_dnone_e100_m2_headtmlpsmlp,5.19721461459995,3.1800001859664917,24.73569624125958,0.84508890286087,33.95799994468689
dissl_resnet50_dnone_e400_m2,4.9405737780034595,3.5540014505386353,20.70833668112755,0.84508890286087,30.048000812530518
dissl_resnet50_dnone_e400_m6,0.45349281281233,2.91199982166291,24.165419582277536,0.84508890286087,28.376001119613647
ibot_vitb16,5.11838048696518,2.7700006961822474,12.62710578739643,0.99651329219341,21.512000262737267
ibot_vitb16_extractb,0.7340182550251502,3.704001009464271,16.44372195005417,0.53825927898287,21.42000049352646
ibot_vitl16,1.8945227842777896,2.899999916553501,14.566933922469618,0.5525431130081401,19.913999736309048
ibot_vits16,8.3104707300663,2.740000188350681,4.51478511095047,7.56474360823631,23.12999963760376
ibot_vits16_extracts,5.58490846306086,3.510001301765442,13.236404210329058,0.96068661659955,23.29200059175491
infomin_rn50_200ep,6.34686937555671,0.764000415802002,23.26204255223275,0.84508890286087,31.21800124645233
infomin_rn50_800ep,7.187353726476439,1.6719996929168701,18.911556899547577,0.84508890286087,28.615999221801758
jigsaw_rn50,45.861390884965665,3.7240028381347656,13.755518198013306,0.84508890286087,64.18600082397461
lossyless_b001,13.654269278049469,2.375999093055718,7.426184415817261,1.13154649734497,24.58799928426742
lossyless_b005,13.994896411895748,2.2080004215240407,7.52755701541901,1.13154649734497,24.86200034618377
lossyless_b01,14.92927968502044,2.183999121189121,7.551173865795139,1.13154649734497,25.79599916934967
mae_vitb16,20.41865028440952,3.121998906135559,9.46283787488938,0.99651329219341,34.00000035762787
mae_vith14,,3.4659996628761327,14.513512328267097,,24.00799989700317
mae_vitl16,9.23150568269193,3.422001004219048,12.44595050811768,0.5525431130081401,25.652000308036797
mocov1_rn50_ep200,13.638815935701139,3.7399977445602417,23.16409647464752,0.84508890286087,41.38799905776977
mocov2_rn50_ep200,6.8290083669126105,2.9679983854293823,23.64190295338631,0.84508890286087,34.28399860858917
mocov2_rn50_ep800,4.44141952320934,3.4180015325546265,22.361490502953533,0.84508890286087,31.06600046157837
mocov2_rn50_vissl,8.67623006924987,3.4819990396499563,22.44468182325364,0.84508890286087,35.447999835014336
mocov3_rn50_ep100,6.26272773370147,3.0840009450912476,20.316182076931,0.84508890286087,30.507999658584588
mocov3_rn50_ep1000,0.57908138260246,2.984000742435448,21.85182943940163,0.84508890286087,26.260000467300408
mocov3_rn50_ep300,1.2372313998639597,3.6239996552467417,22.133680433034897,0.84508890286087,27.84000039100647
mocov3_vitb_ep300,10.1240511983633,2.3560002446174693,10.38343533873558,0.99651329219341,23.86000007390976
mocov3_vits_ep300,11.10690459609032,3.849999606609348,5.4163515567779505,7.56474360823631,27.937999367713928
msn_vitb16_ep600,8.778168633580211,4.422000050544742,9.373317658901207,0.99651329219341,23.56999963521957
msn_vitb4_ep300,,4.827998578548428,9.152621775865558,,19.905999302864068
msn_vitl16_ep600,4.53922091983258,7.963998615741733,12.604236602783208,0.5525431130081401,25.65999925136566
msn_vitl7_ep200,,5.1100000739097595,11.949578858911991,,20.09399980306625
msn_vits16_ep800,7.96960964798927,3.2880008220672607,5.069646239280699,7.56474360823631,23.89200031757354
mugs_vitb16_ep400,4.72709648311138,3.813999891281128,11.37038990855217,0.99651329219341,20.90799957513809
mugs_vitb16_ep400_extractb,0.0,3.2659992575645376,15.022880025208,7.6338991522789,20.36799937486648
mugs_vitl16_ep250,3.11489454470575,3.1360000371932912,12.312561646103859,0.5525431130081401,19.11599934101104
mugs_vits16_ep100,10.09111180901527,3.066000342369083,5.108144879341129,7.56474360823631,25.830000638961792
mugs_vits16_ep300,7.048495858907699,3.486000001430508,5.268760025501251,7.56474360823631,23.367999494075768
mugs_vits16_ep800,6.7924790084362,3.709998726844791,4.940778017044069,7.56474360823631,23.00799936056137
mugs_vits16_ep800_extracts,5.59404063969851,3.37399989366531,12.761272490024568,0.96068661659955,22.68999963998794
npid_rn50,18.4407657943666,3.01999747753144,26.012146472930908,0.84508890286087,48.31799864768982
npidpp_rn50,16.3948959670961,2.4619996547698904,24.74801540374756,0.84508890286087,44.44999992847442
odc_rn50_440ep_mmselfsup,15.16133313998581,3.777998685836785,25.507578253746033,0.84508890286087,45.2919989824295
pirl_rn50_ep200,11.05546718463302,5.2220016717910696,23.59744310379029,0.84508890286087,40.72000086307525
pirl_rn50_ep200_headmlp,6.21995395049453,3.384000062942505,24.390956759452827,0.84508890286087,34.83999967575073
pirl_rn50_headmlp,5.37463119253517,2.97200083732605,21.11227884888649,0.84508890286087,30.30399978160858
pirl_rn50w2,0.27076881378888995,3.3499985933303833,27.212392911314968,0.7428383454680401,31.575998663902283
pirl_rn50w2_headmlp,0.0,3.4220010042190623,25.428563077002767,0.7428383454680401,29.502001404762268
relativeloc_rn50_70ep_mmselfsup,35.31998461112381,4.754000902175903,22.586926817893982,0.84508890286087,63.506001234054565
rotnet_rn50_in1k,36.22369235381485,0.18600225448608398,21.709218621253967,0.84508890286087,58.96400213241577
rotnet_rn50_in22k,22.63163244351745,3.070002794265747,25.87727755308152,0.84508890286087,52.424001693725586
selav2_rn50_ep400_2x224,8.752801176160581,2.925997972488396,20.98811119794846,0.84508890286087,33.511999249458306
simclr_resnet50_d8192_e100_m2,0.0,3.4879982471466136,29.967424320057034,0.84508890286087,33.91999900341034
simclr_resnet50_dnone_e100_m2,11.587326135486371,3.1199991703033376,19.603585451841358,0.84508890286087,35.155999660491936
simclr_resnet50_dnone_e100_m2_data030,8.27362900599838,3.3000022172927785,24.48528110980988,0.84508890286087,36.90400123596191
simclr_resnet50_dnone_e100_m2_headtlinslin,15.91666107997299,2.9159992933273315,20.35624980926514,0.84508890286087,40.03399908542633
simclr_resnet50_dnone_e100_m2_headtmlpslin,11.14132693037391,3.425997495651245,24.059585481882102,0.84508890286087,39.47199881076813
simclr_resnet50_dnone_e100_m2_headtnonesnone,25.01914268359543,2.9399991035461355,20.9097683429718,0.84508890286087,49.713999032974236
simclr_rn50,9.068918880075222,4.965999722480781,17.84399151802063,0.84508890286087,32.7239990234375
simclr_rn50_bs256_ep200_mmselfsup,10.95665087923408,6.3179999589920115,25.59625878930092,0.84508890286087,43.71599853038788
simclr_rn50_bs4096_ep100,10.12194370850921,3.3160001039505005,21.71496599912644,0.84508890286087,35.99799871444702
simclr_rn50_ep200,8.22570389136673,3.2839983701706004,21.517208218574517,0.84508890286087,33.87199938297272
simclr_rn50_ep400,9.455519821494821,3.431999683380127,18.90339031815529,0.84508890286087,32.635998725891106
simclr_rn50_ep800,11.159669514745481,3.3679991960525513,16.41924232244492,0.84508890286087,31.79199993610382
simclr_rn50w2,0.0,3.543999791145332,22.04408678226173,0.7428383454680401,26.06000006198883
simclr_rn50w2_ep100,0.0,3.0600011348724294,27.17252462171019,0.7428383454680401,30.706000328063958
simclr_rn50w4,,3.86199951171875,24.81392058543861,,29.13799881935119
simsiam_rn50_bs256_ep100,2.79510794207454,3.227999806404121,25.99780447781086,0.84508890286087,32.86600112915039
simsiam_rn50_bs256_ep200_mmselfsup,1.5858978964388397,4.726001620292671,25.16701277345419,0.84508890286087,32.32400119304657
simsiam_rn50_bs512_ep100,2.86527825519443,3.4000009298324585,26.079631969332702,0.84508890286087,33.19000005722046
speccl_bs384_ep100,10.860644932836301,3.248000144958489,23.38226586580277,0.84508890286087,38.33599984645843
swav_rn50,1.2258355505764498,3.292001783847809,20.70907521992922,0.84508890286087,26.07200145721435
swav_rn50_ep100,2.98407627269626,1.8059998750686717,23.404834792017937,0.84508890286087,29.039999842643738
swav_rn50_ep200,1.62945194169879,3.069998323917389,22.0154594630003,0.84508890286087,27.55999863147735
swav_rn50_ep200_bs256,7.10110357031227,2.5880008935928345,18.055806308984756,0.84508890286087,28.589999675750732
swav_rn50_ep400,1.12943900749088,3.129999339580529,21.52747176587582,0.84508890286087,26.6319990158081
swav_rn50_ep400_2x224,4.1107832454145,3.3040016889572073,22.48812690377236,0.84508890286087,30.748000741004937
swav_rn50_ep400_bs256,2.7666184119880297,2.975998818874359,20.22829242050647,0.84508890286087,26.81599855422973
swav_rn50w2,0.0,3.036001324653629,20.69571004249155,0.7428383454680401,23.98000061511993
swav_rn50w4,,3.667999804019921,19.847613503225148,,23.75999987125396
vicreg_rn50,1.97749389335514,2.9419988393783605,21.83541767299175,0.84508890286087,27.59999930858612
vicreg_rn50w2,0.0,2.973999083042152,22.09621716756373,0.7428383454680401,25.325998663902283
